DBH,Height,log DBH,log Height
7.1,4.8,0.851258349,0.681241237
9,5,0.954242509,0.698970004
9.7,7,0.986771734,0.84509804
9.8,7.7,0.991226076,0.886490725
12.6,8.5,1.100370545,0.929418926
12.6,8.5,1.100370545,0.929418926
5.5,3.8,0.740362689,0.579783597
6.7,4,0.826074803,0.602059991
8.6,4.7,0.934498451,0.672097858
9.2,5.5,0.963787827,0.740362689
12.2,6.5,1.086359831,0.812913357
12.8,6.7,1.10720997,0.826074803
3.3,3.3,0.51851394,0.51851394
3.5,3.6,0.544068044,0.556302501
3.8,3.7,0.579783597,0.568201724
3.9,3.8,0.591064607,0.579783597
4.3,4.5,0.633468456,0.653212514
4.3,4.5,0.633468456,0.653212514
2.5,2.6,0.397940009,0.414973348
3.3,2.8,0.51851394,0.447158031
3.5,3.5,0.544068044,0.544068044
3.6,3.7,0.556302501,0.568201724
3.9,4,0.591064607,0.602059991
2.5,2.5,0.397940009,0.397940009
2.6,2.6,0.414973348,0.414973348
2.7,2.7,0.431363764,0.431363764
2.6,2.8,0.414973348,0.447158031
2.2,2.5,0.342422681,0.397940009
3,3,0.477121255,0.477121255
3.5,3.5,0.544068044,0.544068044
3.3,3.6,0.51851394,0.556302501
2.8,2.55,0.447158031,0.40654018
3.8,2.9,0.579783597,0.462397998
3.4,3.3,0.531478917,0.51851394
3.8,3.5,0.579783597,0.544068044
3.9,3.6,0.591064607,0.556302501
4.8,4,0.681241237,0.602059991
5.6,4.2,0.748188027,0.62324929
7.1,4.5,0.851258349,0.653212514
8.2,6.5,0.913813852,0.812913357
8.9,6.7,0.949390007,0.826074803
6,3.8,0.77815125,0.579783597
6.1,4,0.785329835,0.602059991
4,3.4,0.602059991,0.531478917
4,3.7,0.602059991,0.568201724
4.3,3.3,0.633468456,0.51851394
5.2,3.6,0.716003344,0.556302501
6,4.5,0.77815125,0.653212514
5.8,4.6,0.763427994,0.662757832
3.8,3.3,0.579783597,0.51851394
4.2,3.5,0.62324929,0.544068044
5,4,0.698970004,0.602059991
5,4.3,0.698970004,0.633468456
5.2,4.5,0.716003344,0.653212514
5.6,4.7,0.748188027,0.672097858
2,2.2,0.301029996,0.342422681
2.5,3,0.397940009,0.477121255
3.5,3.4,0.544068044,0.531478917
4.4,4.2,0.643452676,0.62324929
5.1,4.5,0.707570176,0.653212514
5.5,5,0.740362689,0.698970004
5.8,3.6,0.763427994,0.556302501
6.5,3.8,0.812913357,0.579783597
6.9,4.2,0.838849091,0.62324929
7.8,5.3,0.892094603,0.72427587
8.2,6,0.913813852,0.77815125
8.2,6.1,0.913813852,0.785329835
4.9,3.7,0.69019608,0.568201724
6.8,4.2,0.832508913,0.62324929
7.4,5.3,0.86923172,0.72427587
9.4,6,0.973127854,0.77815125
10.6,7,1.025305865,0.84509804
11.5,7.2,1.06069784,0.857332496
3.2,2.5,0.505149978,0.397940009
3.2,2.7,0.505149978,0.431363764
5.4,2.9,0.73239376,0.462397998
4.4,3,0.643452676,0.477121255
4.6,4,0.662757832,0.602059991
4.6,4.1,0.662757832,0.612783857
5.8,3.3,0.763427994,0.51851394
7.2,3.7,0.857332496,0.568201724
8.5,5.5,0.929418926,0.740362689
8.9,6,0.949390007,0.77815125
11.5,7,1.06069784,0.84509804
11.7,7.2,1.068185862,0.857332496
3.9,3.1,0.591064607,0.491361694
5.1,4,0.707570176,0.602059991
5.8,4.4,0.763427994,0.643452676
6.2,5,0.792391689,0.698970004
6.5,6,0.812913357,0.77815125
6.7,6.2,0.826074803,0.792391689
3.9,2.85,0.591064607,0.45484486
4.8,3.2,0.681241237,0.505149978
5.2,3.5,0.716003344,0.544068044
5.5,4,0.740362689,0.602059991
5.5,4.5,0.740362689,0.653212514
5.6,4.7,0.748188027,0.672097858
4.6,2.8,0.662757832,0.447158031
5.7,3.7,0.755874856,0.568201724
6.1,4,0.785329835,0.602059991
6.2,4.3,0.792391689,0.633468456
7.7,5,0.886490725,0.698970004
7.1,5,0.851258349,0.698970004
3.6,2.25,0.556302501,0.352182518
4.7,2.6,0.672097858,0.414973348
5.1,2.8,0.707570176,0.447158031
5.4,3.2,0.73239376,0.505149978
5.7,3.9,0.755874856,0.591064607
5.9,4,0.770852012,0.602059991
5,3.5,0.698970004,0.544068044
5.9,3.7,0.770852012,0.568201724
6.4,4.1,0.806179974,0.612783857
6.8,5.2,0.832508913,0.716003344
7.1,6,0.851258349,0.77815125
7.4,6.2,0.86923172,0.792391689
3.4,2.8,0.531478917,0.447158031
4.1,3.6,0.612783857,0.556302501
4.7,4,0.672097858,0.602059991
4.7,4.2,0.672097858,0.62324929
3.6,3.1,0.556302501,0.491361694
4.2,3.6,0.62324929,0.556302501
4.6,4,0.662757832,0.602059991
4.5,4.2,0.653212514,0.62324929
4.6,4.5,0.662757832,0.653212514
4.6,4.5,0.662757832,0.653212514
3.7,3.3,0.568201724,0.51851394
4.1,3.9,0.612783857,0.591064607
4.4,4.1,0.643452676,0.612783857
4.5,4.5,0.653212514,0.653212514
4.5,4.6,0.653212514,0.662757832
4.5,4.7,0.653212514,0.672097858
4.2,3.6,0.62324929,0.556302501
5.3,4,0.72427587,0.602059991
6.9,4,0.838849091,0.602059991
6.8,5,0.832508913,0.698970004
7,5.6,0.84509804,0.748188027
7,5.8,0.84509804,0.763427994
4.4,3.1,0.643452676,0.491361694
6.8,4,0.832508913,0.602059991
7,4.2,0.84509804,0.62324929
6.5,4,0.812913357,0.602059991
6.7,5,0.826074803,0.698970004
6.7,5.1,0.826074803,0.707570176
3.1,3.8,0.491361694,0.579783597
4.5,3.1,0.653212514,0.491361694
6.2,3.2,0.792391689,0.505149978
6.2,3.8,0.792391689,0.579783597
6.8,4.2,0.832508913,0.62324929
6.8,4.4,0.832508913,0.643452676
2.8,2.5,0.447158031,0.397940009
3.2,3.5,0.505149978,0.544068044
3.4,3.6,0.531478917,0.556302501
3.6,3.7,0.556302501,0.568201724
5.5,3.8,0.740362689,0.579783597
5.9,4,0.770852012,0.602059991
6.5,4.5,0.812913357,0.653212514
5.7,5,0.755874856,0.698970004
6.7,6,0.826074803,0.77815125
7,6.2,0.84509804,0.792391689
4.5,3.8,0.653212514,0.579783597
6.5,4,0.812913357,0.602059991
6.5,4.5,0.812913357,0.653212514
6.9,5,0.838849091,0.698970004
9.4,6,0.973127854,0.77815125
9.4,6.2,0.973127854,0.792391689
2.8,2.7,0.447158031,0.431363764
3.1,3,0.491361694,0.477121255
3.6,4,0.556302501,0.602059991
3.6,4.2,0.556302501,0.62324929
3.7,4.5,0.568201724,0.653212514
3.7,4.6,0.568201724,0.662757832
2.1,2.8,0.322219295,0.447158031
2.5,3.5,0.397940009,0.544068044
2.8,3.6,0.447158031,0.556302501
2.9,4,0.462397998,0.602059991
3.1,4.5,0.491361694,0.653212514
3.1,4.6,0.491361694,0.662757832
2.1,1.6,0.322219295,0.204119983
2.1,2,0.322219295,0.301029996
2.1,2.3,0.322219295,0.361727836
7.7,4.5,0.886490725,0.653212514
9.1,5.4,0.959041392,0.73239376
9.6,6.5,0.982271233,0.812913357
10.4,7.4,1.017033339,0.86923172
10.8,8.5,1.033423755,0.929418926
11.3,8.7,1.053078443,0.939519253
2.9,3,0.462397998,0.477121255
3,3.5,0.477121255,0.544068044
7.9,4.8,0.897627091,0.681241237
10,5.6,1,0.748188027
12,7,1.079181246,0.84509804
12.3,7.5,1.089905111,0.875061263
12.7,9,1.103803721,0.954242509
3.3,3.4,0.51851394,0.531478917
3.5,3.5,0.544068044,0.544068044
3.8,3.8,0.579783597,0.579783597
3.9,4,0.591064607,0.602059991
4.3,4.5,0.633468456,0.653212514
4.3,4.5,0.633468456,0.653212514
2.3,3.2,0.361727836,0.505149978
2.5,3.4,0.397940009,0.531478917
2.6,3.7,0.414973348,0.568201724
2.9,3.9,0.462397998,0.591064607
3.1,4.5,0.491361694,0.653212514
3.1,4.6,0.491361694,0.662757832
2,3.2,0.301029996,0.505149978
2.1,3.4,0.322219295,0.531478917
2.3,3.7,0.361727836,0.568201724
2.4,3.8,0.380211242,0.579783597
2.8,4,0.447158031,0.602059991
2.8,4.1,0.447158031,0.612783857
2.7,2.4,0.431363764,0.380211242
3,2.5,0.477121255,0.397940009
3.1,3,0.491361694,0.477121255
3.1,3.1,0.491361694,0.491361694
3.3,3.5,0.51851394,0.544068044
3.3,3.6,0.51851394,0.556302501
2.8,2.5,0.447158031,0.397940009
3.2,2.8,0.505149978,0.447158031
3.3,3.1,0.51851394,0.491361694
3.8,3.4,0.579783597,0.531478917
4.3,3.7,0.633468456,0.568201724
4.5,3.8,0.653212514,0.579783597
2.5,2.5,0.397940009,0.397940009
3.6,2.55,0.556302501,0.40654018
3,3,0.477121255,0.477121255
3.1,3.1,0.491361694,0.491361694
3.5,3.5,0.544068044,0.544068044
3.7,3.6,0.568201724,0.556302501
2.2,3.5,0.342422681,0.544068044
3.6,3.8,0.556302501,0.579783597
3.1,4,0.491361694,0.602059991
3.4,4.2,0.531478917,0.62324929
4.1,4.5,0.612783857,0.653212514
4.7,4.6,0.672097858,0.662757832
2.4,2.5,0.380211242,0.397940009
3.8,2.6,0.579783597,0.414973348
3,3,0.477121255,0.477121255
3.2,3.1,0.505149978,0.491361694
3.4,3.2,0.531478917,0.505149978
3.5,3.3,0.544068044,0.51851394
3.7,3.5,0.568201724,0.544068044
5,3.6,0.698970004,0.556302501
5.4,4,0.73239376,0.602059991
5.7,4.3,0.755874856,0.633468456
5.4,3.9,0.73239376,0.591064607
6.1,4,0.785329835,0.602059991
6.8,4.5,0.832508913,0.653212514
7.2,5,0.857332496,0.698970004
7.4,5.5,0.86923172,0.740362689
7.5,5.7,0.875061263,0.755874856
3.4,3.5,0.531478917,0.544068044
4.5,4.2,0.653212514,0.62324929
4.9,5,0.69019608,0.698970004
5.6,5,0.748188027,0.698970004
5.7,6,0.755874856,0.77815125
5.7,6.1,0.755874856,0.785329835
2.7,3,0.431363764,0.477121255
2.7,3.15,0.431363764,0.498310554
3,3.15,0.477121255,0.498310554
3.2,3.5,0.505149978,0.544068044
3.4,4.2,0.531478917,0.62324929
3.5,4.3,0.544068044,0.633468456
2.8,3,0.447158031,0.477121255
4.2,3.8,0.62324929,0.579783597
4.4,4,0.643452676,0.602059991
4.4,4.2,0.643452676,0.62324929
4.6,5.3,0.662757832,0.72427587
4.6,5.4,0.662757832,0.73239376
2.7,3,0.431363764,0.477121255
4.2,3.65,0.62324929,0.562292864
4.9,4,0.69019608,0.602059991
5.9,4.3,0.770852012,0.633468456
7.5,5.2,0.875061263,0.716003344
7.7,5.5,0.886490725,0.740362689
2.6,3,0.414973348,0.477121255
4.3,3.65,0.633468456,0.562292864
4.5,4,0.653212514,0.602059991
5.2,4.2,0.716003344,0.62324929
5.5,5,0.740362689,0.698970004
6.2,5.3,0.792391689,0.72427587
4.6,3.84,0.662757832,0.584331224
6,4.25,0.77815125,0.62838893
8,5,0.903089987,0.698970004
8.2,5.5,0.913813852,0.740362689
10,7,1,0.84509804
10,7.4,1,0.86923172
5.1,3.5,0.707570176,0.544068044
3.3,3.85,0.51851394,0.58546073
5.2,5,0.716003344,0.698970004
5.4,5.5,0.73239376,0.740362689
5.7,6,0.755874856,0.77815125
5.8,6.1,0.763427994,0.785329835
6.2,4.6,0.792391689,0.662757832
7.4,5.2,0.86923172,0.716003344
9.5,5.7,0.977723605,0.755874856
10.6,6.2,1.025305865,0.792391689
11.6,7.5,1.064457989,0.875061263
12,7.8,1.079181246,0.892094603
4.2,3.7,0.62324929,0.568201724
6,4.5,0.77815125,0.653212514
7.6,5,0.880813592,0.698970004
8.9,5.5,0.949390007,0.740362689
10.1,6.5,1.004321374,0.812913357
10.2,6.7,1.008600172,0.826074803
2.3,2.4,0.361727836,0.380211242
3.4,3.3,0.531478917,0.51851394
4.3,4,0.633468456,0.602059991
4.9,4.5,0.69019608,0.653212514
5.5,6,0.740362689,0.77815125
5.8,6.1,0.763427994,0.785329835
3,3.5,0.477121255,0.544068044
4.7,3,0.672097858,0.477121255
6.5,4,0.812913357,0.602059991
7.7,5,0.886490725,0.698970004
9.3,5.5,0.968482949,0.740362689
11,7.5,1.041392685,0.875061263
11.6,7.9,1.064457989,0.897627091
2.2,2.3,0.342422681,0.361727836
3.8,3.1,0.579783597,0.491361694
5.4,4,0.73239376,0.602059991
6.3,5,0.799340549,0.698970004
7.9,5.5,0.897627091,0.740362689
8.1,5.6,0.908485019,0.748188027
3.2,2.15,0.505149978,0.33243846
3.7,2.3,0.568201724,0.361727836
4.3,2.5,0.633468456,0.397940009
3.3,2.8,0.51851394,0.447158031
2.8,3.3,0.447158031,0.51851394
5.6,3.5,0.748188027,0.544068044
2.2,2.2,0.342422681,0.342422681
2.6,2.6,0.414973348,0.414973348
9.2,5.5,0.963787827,0.740362689
10.6,6,1.025305865,0.77815125
11.1,7.55,1.045322979,0.877946952
12.5,8,1.096910013,0.903089987
12.9,8.5,1.11058971,0.929418926
13.1,8.7,1.117271296,0.939519253
2.4,3,0.380211242,0.477121255
3.6,4.5,0.556302501,0.653212514
5.9,5.5,0.770852012,0.740362689
6.5,6.5,0.812913357,0.812913357
8,7.5,0.903089987,0.875061263
8.6,7.7,0.934498451,0.886490725
3.5,4,0.544068044,0.602059991
4.3,5,0.633468456,0.698970004
5.5,5.2,0.740362689,0.716003344
6.5,5.3,0.812913357,0.72427587
7.1,7,0.851258349,0.84509804
7.3,7.1,0.86332286,0.851258349
4.3,3.4,0.633468456,0.531478917
4.5,3.6,0.653212514,0.556302501
4.3,3.7,0.633468456,0.568201724
2.5,2.7,0.397940009,0.431363764
2.7,3.5,0.431363764,0.544068044
3.1,3.9,0.491361694,0.591064607
3.9,4.2,0.591064607,0.62324929
4.7,5,0.672097858,0.698970004
4.7,5.1,0.672097858,0.707570176
3.4,2.8,0.531478917,0.447158031
4,3.6,0.602059991,0.556302501
4,4,0.602059991,0.602059991
4.5,4.2,0.653212514,0.62324929
4.8,4,0.681241237,0.602059991
4.8,4,0.681241237,0.602059991
3,2.8,0.477121255,0.447158031
3,3.6,0.477121255,0.556302501
3.2,4,0.505149978,0.602059991
3.5,4.1,0.544068044,0.612783857
3.6,4.5,0.556302501,0.653212514
3.6,4.6,0.556302501,0.662757832
4,3.9,0.602059991,0.591064607
4,4.1,0.602059991,0.612783857
4.4,4.3,0.643452676,0.633468456
3.1,3,0.491361694,0.477121255
2.9,3.5,0.462397998,0.544068044
3.5,4,0.544068044,0.602059991
3.5,2.9,0.544068044,0.462397998
3.4,3,0.531478917,0.477121255
3.4,3.1,0.531478917,0.491361694
2,2,0.301029996,0.301029996
3.2,3,0.505149978,0.477121255
4.5,4.2,0.653212514,0.62324929
5.7,5.5,0.755874856,0.740362689
6.9,5.7,0.838849091,0.755874856
7.9,5.9,0.897627091,0.770852012
3,2,0.477121255,0.301029996
3,2.1,0.477121255,0.322219295
3,2.5,0.477121255,0.397940009
3,2.3,0.477121255,0.361727836
4.2,3.5,0.62324929,0.544068044
5.1,4,0.707570176,0.602059991
5.3,4.2,0.72427587,0.62324929
5.4,4.5,0.73239376,0.653212514
5.5,4.6,0.740362689,0.662757832
3.2,3.2,0.505149978,0.505149978
4.2,4,0.62324929,0.602059991
4.3,4.1,0.633468456,0.612783857
5.8,4.3,0.763427994,0.633468456
5.9,4.7,0.770852012,0.672097858
3.2,3.1,0.505149978,0.491361694
4,3.65,0.602059991,0.562292864
4.3,4,0.633468456,0.602059991
4.8,4.25,0.681241237,0.62838893
5,5,0.698970004,0.698970004
2.8,2.4,0.447158031,0.380211242
3.2,2.5,0.505149978,0.397940009
3.4,3.4,0.531478917,0.531478917
3.4,3.5,0.531478917,0.544068044
5.5,3,0.740362689,0.477121255
5.8,3.1,0.763427994,0.491361694
4.9,3.9,0.69019608,0.591064607
6.6,4.2,0.819543936,0.62324929
8.2,5.5,0.913813852,0.740362689
9.2,5.6,0.963787827,0.748188027
9.6,6.2,0.982271233,0.792391689
10.7,6.5,1.029383778,0.812913357
5.1,3.2,0.707570176,0.505149978
7,5.5,0.84509804,0.740362689
8.5,6,0.929418926,0.77815125
9.1,6.5,0.959041392,0.812913357
9.6,7,0.982271233,0.84509804
9.6,7.1,0.982271233,0.851258349
4.8,3.2,0.681241237,0.505149978
3.2,3,0.505149978,0.477121255
4,3.6,0.602059991,0.556302501
5.3,4.1,0.72427587,0.612783857
7.2,5,0.857332496,0.698970004
10.4,5.5,1.017033339,0.740362689
11,5.6,1.041392685,0.748188027
4.5,2.5,0.653212514,0.397940009
6.2,4,0.792391689,0.602059991
8,4.7,0.903089987,0.672097858
9.1,5,0.959041392,0.698970004
10.2,5,1.008600172,0.698970004
10.6,5.1,1.025305865,0.707570176
2.2,2.7,0.342422681,0.431363764
3.1,2.75,0.491361694,0.439332694
4,3.1,0.602059991,0.491361694
4.8,3.5,0.681241237,0.544068044
7,5,0.84509804,0.698970004
7.3,5.6,0.86332286,0.748188027
3.2,3,0.505149978,0.477121255
4.7,3.4,0.672097858,0.531478917
5,3.7,0.698970004,0.568201724
5.9,4.1,0.770852012,0.612783857
6.5,4.5,0.812913357,0.653212514
6.8,4.6,0.832508913,0.662757832
11.2,4.7,1.049218023,0.672097858
13.7,5.9,1.136720567,0.770852012
15.3,6.9,1.184691431,0.838849091
19.1,7.5,1.281033367,0.875061263
25.3,10,1.403120521,1
25.9,10.5,1.413299764,1.021189299
2,1.7,0.301029996,0.230448921
2.9,2.5,0.462397998,0.397940009
3.1,2.7,0.491361694,0.431363764
4.7,3.1,0.672097858,0.491361694
5.9,3,0.770852012,0.477121255
7.2,7,0.857332496,0.84509804
8,7.2,0.903089987,0.857332496
8.8,8.5,0.944482672,0.929418926
11.3,9,1.053078443,0.954242509
22,12,1.342422681,1.079181246
18.6,12,1.269512944,1.079181246
4.6,3.96,0.662757832,0.597695186
5.9,4,0.770852012,0.602059991
6.2,4.6,0.792391689,0.662757832
8.2,4.9,0.913813852,0.69019608
10.9,6,1.037426498,0.77815125
11.4,6.9,1.056904851,0.838849091
10.3,5.2,1.012837225,0.716003344
12.5,6,1.096910013,0.77815125
12.6,7.5,1.100370545,0.875061263
15.3,8.2,1.184691431,0.913813852
15.6,9,1.193124598,0.954242509
17,9.5,1.230448921,0.977723605
5.6,2.8,0.748188027,0.447158031
6.4,3.5,0.806179974,0.544068044
8.4,5,0.924279286,0.698970004
10,5.2,1,0.716003344
12.2,6.5,1.086359831,0.812913357
12.6,7,1.100370545,0.84509804
3.5,2.8,0.544068044,0.447158031
3.9,3,0.591064607,0.477121255
4.1,3.4,0.612783857,0.531478917
5,3.7,0.698970004,0.568201724
5.1,5,0.707570176,0.698970004
5.1,5.2,0.707570176,0.716003344
3.8,3.7,0.579783597,0.568201724
4.7,3.7,0.672097858,0.568201724
6.5,5,0.812913357,0.698970004
9.1,7,0.959041392,0.84509804
11.7,9,1.068185862,0.954242509
13.2,10,1.120573931,1
4,3.9,0.602059991,0.591064607
4,3.5,0.602059991,0.544068044
3.9,4,0.591064607,0.602059991
4.2,4.1,0.62324929,0.612783857
4,4.2,0.602059991,0.62324929
4,4.3,0.602059991,0.633468456
4.8,4.6,0.681241237,0.662757832
5.3,5,0.72427587,0.698970004
6.1,5.1,0.785329835,0.707570176
6.2,5.1,0.792391689,0.707570176
6.7,5.1,0.826074803,0.707570176
6.8,5.3,0.832508913,0.72427587
3.1,3.86,0.491361694,0.586587305
3.5,4,0.544068044,0.602059991
3.9,4.5,0.591064607,0.653212514
4.2,4.6,0.62324929,0.662757832
4.3,5.5,0.633468456,0.740362689
4.3,5.5,0.633468456,0.740362689
3.1,3.46,0.491361694,0.539076099
3.4,3.8,0.531478917,0.579783597
3.6,4.1,0.556302501,0.612783857
3.7,4.2,0.568201724,0.62324929
3.7,4.2,0.568201724,0.62324929
3.7,4.3,0.568201724,0.633468456
6.4,4.2,0.806179974,0.62324929
8.8,5.5,0.944482672,0.740362689
10.3,6.2,1.012837225,0.792391689
12.2,6.5,1.086359831,0.812913357
15,8,1.176091259,0.903089987
15.5,8.6,1.190331698,0.934498451
2.8,2.6,0.447158031,0.414973348
4,2.9,0.602059991,0.462397998
4.8,3.3,0.681241237,0.51851394
5.7,3.6,0.755874856,0.556302501
6.5,4.2,0.812913357,0.62324929
7,4.3,0.84509804,0.633468456
5.1,4.8,0.707570176,0.681241237
5.2,3.35,0.716003344,0.525044807
5.8,4.5,0.763427994,0.653212514
6.2,4.7,0.792391689,0.672097858
6.4,4.7,0.806179974,0.672097858
6.4,4.8,0.806179974,0.681241237
7.5,4.7,0.875061263,0.672097858
7.5,4.8,0.875061263,0.681241237
9.2,5,0.963787827,0.698970004
9.6,5.2,0.982271233,0.716003344
9.7,5.5,0.986771734,0.740362689
9.7,6,0.986771734,0.77815125
6.7,3.1,0.826074803,0.491361694
7.1,5,0.851258349,0.698970004
7.7,5.4,0.886490725,0.73239376
7.8,5.5,0.892094603,0.740362689
9.7,6,0.986771734,0.77815125
10.3,6.5,1.012837225,0.812913357
5.4,3.5,0.73239376,0.544068044
5.4,3.8,0.73239376,0.579783597
6,4.2,0.77815125,0.62324929
6,4.2,0.77815125,0.62324929
6,4.5,0.77815125,0.653212514
6,4.6,0.77815125,0.662757832
2.3,2.5,0.361727836,0.397940009
2.5,2.9,0.397940009,0.462397998
2.6,3.1,0.414973348,0.491361694
3.1,3.4,0.491361694,0.531478917
3.4,4,0.531478917,0.602059991
3.5,4.1,0.544068044,0.612783857
2.7,2.9,0.431363764,0.462397998
3.5,3.35,0.544068044,0.525044807
4.2,4,0.62324929,0.602059991
5.1,4.2,0.707570176,0.62324929
5.4,4.2,0.73239376,0.62324929
5.4,4.3,0.73239376,0.633468456
5,3.98,0.698970004,0.599883072
5,4,0.698970004,0.602059991
5.6,4.5,0.748188027,0.653212514
6.3,4.7,0.799340549,0.672097858
7.6,6,0.880813592,0.77815125
7.6,6.3,0.880813592,0.799340549
6.5,3.98,0.812913357,0.599883072
6.5,4.1,0.812913357,0.612783857
7.5,4.5,0.875061263,0.653212514
8.3,4.7,0.919078092,0.672097858
8.7,6,0.939519253,0.77815125
8.9,6.3,0.949390007,0.799340549
2.5,2.8,0.397940009,0.447158031
2.9,3.3,0.462397998,0.51851394
4.2,3.7,0.62324929,0.568201724
5,4.1,0.698970004,0.612783857
6.2,5.5,0.792391689,0.740362689
6.7,5.6,0.826074803,0.748188027
2.2,2.5,0.342422681,0.397940009
3.5,3.2,0.544068044,0.505149978
5.4,3.6,0.73239376,0.556302501
6.5,4.1,0.812913357,0.612783857
9.4,5,0.973127854,0.698970004
11.1,6,1.045322979,0.77815125
2.4,2.5,0.380211242,0.397940009
2.6,3.5,0.414973348,0.544068044
3.1,4,0.491361694,0.602059991
3,4.5,0.477121255,0.653212514
2.5,2.5,0.397940009,0.397940009
3.4,3,0.531478917,0.477121255
3.8,3.5,0.579783597,0.544068044
5.9,5,0.770852012,0.698970004
6.6,5.5,0.819543936,0.740362689
2.2,2.6,0.342422681,0.414973348
3.8,3.1,0.579783597,0.491361694
5.3,3.5,0.72427587,0.544068044
7,5,0.84509804,0.698970004
7.2,5.1,0.857332496,0.707570176
2.5,2.7,0.397940009,0.431363764
3.5,3,0.544068044,0.477121255
4.1,3.7,0.612783857,0.568201724
5,4.2,0.698970004,0.62324929
5,4.3,0.698970004,0.633468456
3,2.5,0.477121255,0.397940009
4.2,3.5,0.62324929,0.544068044
5.1,4,0.707570176,0.602059991
6.3,4.5,0.799340549,0.653212514
6.3,4.6,0.799340549,0.662757832
2.6,3.35,0.414973348,0.525044807
5,5,0.698970004,0.698970004
7,5.5,0.84509804,0.740362689
8.9,7,0.949390007,0.84509804
9.8,7.5,0.991226076,0.875061263
2.2,2.6,0.342422681,0.414973348
2.6,3,0.414973348,0.477121255
3.3,3,0.51851394,0.477121255
3.6,3.5,0.556302501,0.544068044
2.2,2.7,0.342422681,0.431363764
3.5,3.7,0.544068044,0.568201724
5.3,4.5,0.72427587,0.653212514
7,5.3,0.84509804,0.72427587
7,5.4,0.84509804,0.73239376
2.8,2.5,0.447158031,0.397940009
3.7,2.9,0.568201724,0.462397998
5.2,3.5,0.716003344,0.544068044
7.4,4.5,0.86923172,0.653212514
8,4.6,0.903089987,0.662757832
2.5,3,0.397940009,0.477121255
3.2,3.25,0.505149978,0.511883361
5.4,3.5,0.73239376,0.544068044
7.3,4,0.86332286,0.602059991
7.9,4,0.897627091,0.602059991
4.8,4,0.681241237,0.602059991
2,2.5,0.301029996,0.397940009
2.5,3,0.397940009,0.477121255
2.5,3.2,0.397940009,0.505149978
2.9,4,0.462397998,0.602059991
3,4.1,0.477121255,0.612783857
2.5,2.5,0.397940009,0.397940009
2.6,3.1,0.414973348,0.491361694
3.7,3.2,0.568201724,0.505149978
3.8,5,0.579783597,0.698970004
3.9,5.1,0.591064607,0.707570176
3.5,3,0.544068044,0.477121255
4.3,3.7,0.633468456,0.568201724
4.5,4.5,0.653212514,0.653212514
2.6,3.2,0.414973348,0.505149978
2.6,3.5,0.414973348,0.544068044
2.4,3.5,0.380211242,0.544068044
2.7,4,0.431363764,0.602059991
2.8,4.2,0.447158031,0.62324929
2.3,2.5,0.361727836,0.397940009
3.5,3,0.544068044,0.477121255
5.7,3.5,0.755874856,0.544068044
6.2,4.2,0.792391689,0.62324929
3,3.6,0.477121255,0.556302501
3.9,3.7,0.591064607,0.568201724
3.9,4,0.591064607,0.602059991
4,4,0.602059991,0.602059991
2.1,3.2,0.322219295,0.505149978
2.4,3.3,0.380211242,0.51851394
2.4,3.6,0.380211242,0.556302501
2.5,3.5,0.397940009,0.544068044
2.2,3.6,0.342422681,0.556302501
3.1,4,0.491361694,0.602059991
2,3.2,0.301029996,0.505149978
2.2,4,0.342422681,0.602059991
2.2,3,0.342422681,0.477121255
2.2,2.6,0.342422681,0.414973348
2.4,2.7,0.380211242,0.431363764
2.6,3,0.414973348,0.477121255
2,2.5,0.301029996,0.397940009
2.7,3.1,0.431363764,0.491361694
3.3,3.6,0.51851394,0.556302501
4.2,4.2,0.62324929,0.62324929
4.3,4.2,0.633468456,0.62324929
2.4,3,0.380211242,0.477121255
3.6,4,0.556302501,0.602059991
4.2,4.7,0.62324929,0.672097858
4.3,4.7,0.633468456,0.672097858
3.5,2.6,0.544068044,0.414973348
5.3,3,0.72427587,0.477121255
7.1,4.2,0.851258349,0.62324929
7.8,4.5,0.892094603,0.653212514
3.6,4,0.556302501,0.602059991
5.4,5,0.73239376,0.698970004
8.6,6,0.934498451,0.77815125
9.2,6.9,0.963787827,0.838849091
3.8,4,0.579783597,0.602059991
5,4.5,0.698970004,0.653212514
5.7,5.5,0.755874856,0.740362689
6.1,5.6,0.785329835,0.748188027
2.5,3,0.397940009,0.477121255
3.3,4,0.51851394,0.602059991
5.4,4.5,0.73239376,0.653212514
5.7,4.5,0.755874856,0.653212514
3.2,3,0.505149978,0.477121255
4.3,3.5,0.633468456,0.544068044
7.5,5,0.875061263,0.698970004
8.7,5.1,0.939519253,0.707570176
2.5,2.7,0.397940009,0.431363764
3.8,3.7,0.579783597,0.568201724
5.4,5,0.73239376,0.698970004
5.4,6,0.73239376,0.77815125
2.6,3,0.414973348,0.477121255
3.5,3.7,0.544068044,0.568201724
6.7,5,0.826074803,0.698970004
7.8,6,0.892094603,0.77815125
2.6,2.6,0.414973348,0.414973348
4.3,3,0.633468456,0.477121255
5.7,4,0.755874856,0.602059991
5.9,4.6,0.770852012,0.662757832
3,3.5,0.477121255,0.544068044
3.6,4.5,0.556302501,0.653212514
6.1,5,0.785329835,0.698970004
6.1,5.3,0.785329835,0.72427587
3,3,0.477121255,0.477121255
3.2,3.5,0.505149978,0.544068044
5,4,0.698970004,0.602059991
6,4.3,0.77815125,0.633468456
2.3,3,0.361727836,0.477121255
